timestamp,direction,srcIP,srcPort,dstIP,dstPort,packetsize,frac
1413296673.722335,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.0460272193967
1413296673.723859,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.0460497611327
1413296673.724565,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.0489150662452
1413296673.725173,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.0510640450795
1413296673.725920,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.0517803713576
1413296673.726463,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.05464567647
1413296673.727157,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.0567946553043
1413296673.739877,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.0575109815824
1413296673.740201,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.0589436341386
1413296673.741567,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.0603762866948
1413296673.742186,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.0632415918072
1413296673.744021,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.0661068969196
1413296673.746220,s2c,173.194.68.19,443,10.0.2.15,55518,12052,0.0704048545883
1413296673.746412,s2c,173.194.68.19,443,10.0.2.15,55518,1420,0.076442032423
1413296673.746564,s2c,173.194.68.19,443,10.0.2.15,55518,6548,0.0771533494265
1413296673.747412,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.0804334224817
1413296673.747754,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.0832987275941
1413296673.748149,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.0861640327066
1413296673.748881,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.0861865744426
1413296673.751208,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.089051879555
1413296673.759776,s2c,173.194.68.19,443,10.0.2.15,55518,5476,0.089074421291
1413296673.760836,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.0918175001014
1413296673.761688,s2c,173.194.68.19,443,10.0.2.15,55518,3104,0.0932501526576
1413296673.762046,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.0948050315159
1413296673.763725,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.0976703366283
1413296673.764227,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.0998193154626
1413296673.765046,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.100535641741
1413296673.765338,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.101968294297
1413296673.765477,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.101990836033
1413296673.766080,s2c,173.194.68.19,443,10.0.2.15,55518,4260,0.103423488589
1413296673.766249,s2c,173.194.68.19,443,10.0.2.15,55518,1460,0.105557439599
1413296673.767083,s2c,173.194.68.19,443,10.0.2.15,55518,2792,0.106288793702
1413296673.767344,s2c,173.194.68.19,443,10.0.2.15,55518,8648,0.10768738319
1413296673.768005,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.112019403926
1413296673.768299,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.114168382761
1413296673.768999,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.117033687873
1413296673.769235,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.118466340429
1413296673.770429,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.120615319264
1413296673.773325,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.120637861
1413296673.773379,c2s,10.0.2.15,55518,173.194.68.19,443,781,0.121369215102
1413296673.780463,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.121760439454
1413296673.781544,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.124625744566
1413296673.782003,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.126058397122
1413296673.783065,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.130356354791
1413296673.783467,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.132505333625
1413296673.784193,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.133221659903
1413296673.784449,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.137519617572
1413296673.785233,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.141817575241
1413296673.786001,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.144682880353
1413296673.786331,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.146115532909
1413296673.787142,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.150413490578
1413296673.787184,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.150436032314
1413296673.787447,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.154733989982
1413296673.787807,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.159031947651
1413296673.788009,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.162613579042
1413296673.788218,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.16332990532
1413296673.788672,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.166195210432
1413296673.789047,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.169776841823
1413296673.789247,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.170493168101
1413296673.789782,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.173358473213
1413296673.790252,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.176940104604
1413296673.790702,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.180521735994
1413296673.791072,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.184103367385
1413296673.791458,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.187684998775
1413296673.791668,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.189117651331
1413296673.792158,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.191266630166
1413296673.792600,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.194848261556
1413296673.793253,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.198429892947
1413296673.793754,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.198452434683
1413296673.796880,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.202750392351
1413296673.799723,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.202772934087
1413296673.800651,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.202795475823
1413296673.800868,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.207093433492
1413296673.802074,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.20780975977
1413296673.802423,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.209958738605
1413296673.803084,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.213540369995
1413296673.803260,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.215689348829
1413296673.804017,s2c,173.194.68.19,443,10.0.2.15,55518,7150,0.219987306498
1413296673.804984,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.223568937889
1413296673.805481,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.225717916723
1413296673.805496,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.225740458459
1413296673.806193,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.230038416127
1413296673.806642,s2c,173.194.68.19,443,10.0.2.15,55518,28600,0.234336373796
1413296673.806789,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.248662899358
1413296673.807686,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.252960857027
1413296673.808453,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.257258814695
1413296673.808757,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.260124119808
1413296673.809085,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.264422077476
1413296673.810588,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.264444619212
1413296673.811146,s2c,173.194.68.19,443,10.0.2.15,55518,22880,0.268742576881
1413296673.811657,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.280203797331
1413296673.811975,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.284501754999
1413296673.812005,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.287367060112
1413296673.812516,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.287389601848
1413296673.812807,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.291687559516
1413296673.813057,s2c,173.194.68.19,443,10.0.2.15,55518,9796,0.295985517185
1413296673.816550,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.300892602654
1413296673.819316,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.30091514439
1413296673.824854,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.300937686126
1413296673.880605,s2c,173.194.68.19,443,10.0.2.15,55518,120,0.300958224152
1413296673.881569,s2c,173.194.68.19,443,10.0.2.15,55518,4191,0.301018335448
1413296673.881814,s2c,173.194.68.19,443,10.0.2.15,55518,2885,0.303117722463
1413296673.882059,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.304562898206
1413296673.882527,s2c,173.194.68.19,443,10.0.2.15,55518,1345,0.304585439942
1413296673.882752,s2c,173.194.68.19,443,10.0.2.15,55518,4230,0.305259187385
1413296673.883589,s2c,173.194.68.19,443,10.0.2.15,55518,2846,0.307378110572
1413296673.883840,s2c,173.194.68.19,443,10.0.2.15,55518,5680,0.308803750143
1413296673.884057,s2c,173.194.68.19,443,10.0.2.15,55518,2716,0.311649018157
1413296673.884129,s2c,173.194.68.19,443,10.0.2.15,55518,5561,0.313009537158
1413296673.885752,s2c,173.194.68.19,443,10.0.2.15,55518,1416,0.315795194803
1413296673.886066,s2c,173.194.68.19,443,10.0.2.15,55518,6966,0.316504508097
1413296673.886288,s2c,173.194.68.19,443,10.0.2.15,55518,5607,0.319993968833
1413296673.886556,s2c,173.194.68.19,443,10.0.2.15,55518,2775,0.322802669142
1413296673.895644,s2c,173.194.68.19,443,10.0.2.15,55518,1416,0.324192742863
1413296673.896260,s2c,173.194.68.19,443,10.0.2.15,55518,6966,0.324902056157
1413296673.896574,s2c,173.194.68.19,443,10.0.2.15,55518,5607,0.328391516894
1413296673.896831,s2c,173.194.68.19,443,10.0.2.15,55518,2814,0.331200217202
1413296673.899931,s2c,173.194.68.19,443,10.0.2.15,55518,2846,0.332609827095
1413296673.900224,s2c,173.194.68.19,443,10.0.2.15,55518,475,0.334035466667
1413296673.901933,s2c,173.194.68.19,443,10.0.2.15,55518,1416,0.334273407213
1413296673.902284,s2c,173.194.68.19,443,10.0.2.15,55518,2775,0.334982720507
1413296673.902427,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.336372794229
1413296673.902609,s2c,173.194.68.19,443,10.0.2.15,55518,7037,0.336395335965
1413296673.903165,s2c,173.194.68.19,443,10.0.2.15,55518,5607,0.339920362551
1413296673.903271,s2c,173.194.68.19,443,10.0.2.15,55518,4112,0.34272906286
1413296673.903428,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.344788876605
1413296673.903625,s2c,173.194.68.19,443,10.0.2.15,55518,3993,0.349086834274
1413296673.904207,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.35108703765
1413296673.911064,s2c,173.194.68.19,443,10.0.2.15,55518,1416,0.351109579386
1413296673.911388,s2c,173.194.68.19,443,10.0.2.15,55518,2775,0.35181889268
1413296673.911700,s2c,173.194.68.19,443,10.0.2.15,55518,4191,0.353208966401
1413296673.911981,s2c,173.194.68.19,443,10.0.2.15,55518,2336,0.355308353416
1413296673.912683,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.35647851998
1413296674.142254,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.356499058006
1413296674.142353,c2s,10.0.2.15,55518,173.194.68.19,443,383,0.357230412108
1413296674.208686,s2c,173.194.68.19,443,10.0.2.15,55518,67,0.357422267328
1413296674.208966,s2c,173.194.68.19,443,10.0.2.15,55518,4248,0.357455829468
1413296674.209515,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.359583769349
1413296674.209958,s2c,173.194.68.19,443,10.0.2.15,55518,2804,0.361016421905
1413296674.210628,s2c,173.194.68.19,443,10.0.2.15,55518,8538,0.362421022523
1413296674.211114,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.366697941238
1413296674.211812,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.369563246351
1413296674.211988,s2c,173.194.68.19,443,10.0.2.15,55518,12389,0.369585788087
1413296674.212640,s2c,173.194.68.19,443,10.0.2.15,55518,9398,0.375791778478
1413296674.213045,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.380499494815
1413296674.213649,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.383364799927
1413296674.214037,s2c,173.194.68.19,443,10.0.2.15,55518,5720,0.387662757596
1413296674.214638,s2c,173.194.68.19,443,10.0.2.15,55518,2860,0.390528062708
1413296674.215558,s2c,173.194.68.19,443,10.0.2.15,55518,8580,0.391960715264
1413296674.215645,s2c,173.194.68.19,443,10.0.2.15,55518,5957,0.396258672933
1413296674.216777,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.399242697855
1413296674.217581,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.399265239591
1413296674.476885,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.399285777617
1413296674.477461,c2s,10.0.2.15,55518,173.194.68.19,443,440,0.400017131719
1413296674.518576,s2c,173.194.68.19,443,10.0.2.15,55518,864,0.400237539805
1413296674.518775,s2c,173.194.68.19,443,10.0.2.15,55518,4248,0.400670341137
1413296674.519775,s2c,173.194.68.19,443,10.0.2.15,55518,4173,0.402798281017
1413296675.069400,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.404888651338
1413296675.074925,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.404909189364
1413296675.075084,c2s,10.0.2.15,55518,173.194.68.19,443,775,0.405640543466
1413296675.075494,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.406028762253
1413296675.075539,c2s,10.0.2.15,55518,173.194.68.19,443,473,0.406760116355
1413296675.079346,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.406997055047
1413296675.079390,c2s,10.0.2.15,55518,173.194.68.19,443,734,0.40772840915
1413296675.079906,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.40809608991
1413296675.080010,c2s,10.0.2.15,55518,173.194.68.19,443,1010,0.408827444013
1413296675.080190,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.409333380754
1413296675.080630,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.409351915071
1413296675.080705,c2s,10.0.2.15,55518,173.194.68.19,443,149,0.410083269173
1413296675.101492,s2c,173.194.68.19,443,10.0.2.15,55518,354,0.410157907365
1413296675.103638,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.410335235689
1413296675.118702,s2c,173.194.68.19,443,10.0.2.15,55518,162,0.410355773715
1413296675.119149,s2c,173.194.68.19,443,10.0.2.15,55518,3209,0.410436923965
1413296675.119577,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.412044400207
1413296675.126897,s2c,173.194.68.19,443,10.0.2.15,55518,262,0.412064938233
1413296675.127422,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.41219618123
1413296675.208317,s2c,173.194.68.19,443,10.0.2.15,55518,130,0.412216719256
1413296675.208593,s2c,173.194.68.19,443,10.0.2.15,55518,3355,0.412281839826
1413296675.208896,s2c,173.194.68.19,443,10.0.2.15,55518,4191,0.413962451479
1413296675.209173,s2c,173.194.68.19,443,10.0.2.15,55518,5607,0.416061838494
1413296675.209370,s2c,173.194.68.19,443,10.0.2.15,55518,2775,0.418870538803
1413296675.209652,s2c,173.194.68.19,443,10.0.2.15,55518,4191,0.420260612524
1413296675.210142,s2c,173.194.68.19,443,10.0.2.15,55518,4191,0.422359999539
1413296675.210442,s2c,173.194.68.19,443,10.0.2.15,55518,5070,0.424459386554
1413296675.210914,s2c,173.194.68.19,443,10.0.2.15,55518,1416,0.426999088813
1413296675.211143,s2c,173.194.68.19,443,10.0.2.15,55518,2775,0.427708402107
1413296675.211412,s2c,173.194.68.19,443,10.0.2.15,55518,2832,0.429098475828
1413296675.211698,s2c,173.194.68.19,443,10.0.2.15,55518,4191,0.430517102415
1413296675.212255,s2c,173.194.68.19,443,10.0.2.15,55518,1359,0.43261648943
1413296675.212538,s2c,173.194.68.19,443,10.0.2.15,55518,5607,0.433297249858
1413296675.212812,s2c,173.194.68.19,443,10.0.2.15,55518,2775,0.436105950167
1413296675.213274,s2c,173.194.68.19,443,10.0.2.15,55518,8382,0.437496023888
1413296675.213748,s2c,173.194.68.19,443,10.0.2.15,55518,1416,0.441694797918
1413296675.213997,s2c,173.194.68.19,443,10.0.2.15,55518,2814,0.442404111212
1413296675.225056,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.443813721105
1413296675.226530,s2c,173.194.68.19,443,10.0.2.15,55518,2832,0.443836262841
1413296675.226754,s2c,173.194.68.19,443,10.0.2.15,55518,1359,0.445254889428
1413296675.227155,s2c,173.194.68.19,443,10.0.2.15,55518,1416,0.445935649856
1413296675.227456,s2c,173.194.68.19,443,10.0.2.15,55518,6966,0.446644963149
1413296675.227708,s2c,173.194.68.19,443,10.0.2.15,55518,5621,0.450134423886
1413296675.227897,s2c,173.194.68.19,443,10.0.2.15,55518,4177,0.452950137179
1413296675.228204,s2c,173.194.68.19,443,10.0.2.15,55518,8382,0.45504251121
1413296675.229698,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.45924128524
1413296675.229713,s2c,173.194.68.19,443,10.0.2.15,55518,8396,0.461390264074
1413296675.231403,s2c,173.194.68.19,443,10.0.2.15,55518,4081,0.465596051089
1413296675.232738,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.467640336082
1413296675.233494,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.467662877818
1413296675.235361,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.467685419554
1413296675.236676,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.46770595758
1413296675.236746,c2s,10.0.2.15,55518,173.194.68.19,443,354,0.468437311683
1413296675.279541,s2c,173.194.68.19,443,10.0.2.15,55518,61,0.468614640006
1413296675.279993,s2c,173.194.68.19,443,10.0.2.15,55518,8538,0.468645196581
1413296675.280280,s2c,173.194.68.19,443,10.0.2.15,55518,8904,0.472922115296
1413296675.280439,s2c,173.194.68.19,443,10.0.2.15,55518,3249,0.477382373464
1413296675.281207,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.479009886805
1413296675.285065,s2c,173.194.68.19,443,10.0.2.15,55518,70,0.479030424832
1413296675.285425,s2c,173.194.68.19,443,10.0.2.15,55518,7626,0.479065489754
1413296675.285782,s2c,173.194.68.19,443,10.0.2.15,55518,1430,0.482885562619
1413296675.286074,s2c,173.194.68.19,443,10.0.2.15,55518,3587,0.483601888897
1413296675.286377,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.485398715722
1413296675.286928,s2c,173.194.68.19,443,10.0.2.15,55518,2137,0.485421257458
1413296675.287503,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.486491739456
1413296675.686282,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.486512277482
1413296675.686361,c2s,10.0.2.15,55518,173.194.68.19,443,865,0.487243631584
1413296675.705155,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.487676933843
1413296675.705291,c2s,10.0.2.15,55518,173.194.68.19,443,308,0.489139642047
1413296675.705455,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.489293927707
1413296675.705820,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.489312462023
1413296675.705997,c2s,10.0.2.15,55518,173.194.68.19,443,245,0.490043816126
1413296675.706367,c2s,10.0.2.15,55518,173.194.68.19,443,2920,0.490166543355
1413296675.706484,c2s,10.0.2.15,55518,173.194.68.19,443,497,0.491629251559
1413296675.709356,c2s,10.0.2.15,55518,173.194.68.19,443,37,0.49187821251
1413296675.729552,s2c,173.194.68.19,443,10.0.2.15,55518,2641,0.491896746827
1413296675.730207,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.493219696268
1413296675.776152,s2c,173.194.68.19,443,10.0.2.15,55518,139,0.493240234294
1413296675.776674,s2c,173.194.68.19,443,10.0.2.15,55518,8956,0.493309863212
1413296675.776876,s2c,173.194.68.19,443,10.0.2.15,55518,5542,0.497796169608
1413296675.777236,s2c,173.194.68.19,443,10.0.2.15,55518,2840,0.500572309631
1413296675.777453,s2c,173.194.68.19,443,10.0.2.15,55518,713,0.501994943638
1413296675.778268,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.502352104922
1413296675.794744,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.502372642948
1413296675.794814,c2s,10.0.2.15,55518,173.194.68.19,443,239,0.503103997051
1413296675.837562,s2c,173.194.68.19,443,10.0.2.15,55518,60,0.503223718715
1413296675.837987,s2c,173.194.68.19,443,10.0.2.15,55518,2051,0.503253774363
1413296675.838555,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.504281176598
1413296675.861854,c2s,10.0.2.15,55518,173.194.68.19,443,1460,0.504301714625
1413296675.861922,c2s,10.0.2.15,55518,173.194.68.19,443,287,0.505033068727
1413296675.872346,s2c,173.194.68.19,443,10.0.2.15,55518,134,0.50517683491
1413296675.872966,s2c,173.194.68.19,443,10.0.2.15,55518,7546,0.50524395919
1413296675.873194,s2c,173.194.68.19,443,10.0.2.15,55518,4191,0.509023957858
1413296675.873336,s2c,173.194.68.19,443,10.0.2.15,55518,2846,0.511123344873
1413296675.873718,s2c,173.194.68.19,443,10.0.2.15,55518,6966,0.512548984445
1413296675.873903,s2c,173.194.68.19,443,10.0.2.15,55518,2761,0.516038445181
1413296675.874250,s2c,173.194.68.19,443,10.0.2.15,55518,5621,0.517421505918
1413296675.876362,s2c,173.194.68.19,443,10.0.2.15,55518,8467,0.520237219211
1413296675.876894,s2c,173.194.68.19,443,10.0.2.15,55518,24512,0.524478572076
1413296675.877748,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.536757306152
1413296675.886209,s2c,173.194.68.19,443,10.0.2.15,55518,1416,0.536779847888
1413296675.886624,s2c,173.194.68.19,443,10.0.2.15,55518,4738,0.537489161182
1413296675.887096,s2c,173.194.68.19,443,10.0.2.15,55518,7051,0.539862555522
1413296675.887799,c2s,10.0.2.15,55518,173.194.68.19,443,45,0.543394595093
1413296675.887992,s2c,173.194.68.19,443,10.0.2.15,55518,6881,0.543417136829
1413296675.888070,s2c,173.194.68.19,443,10.0.2.15,55518,5607,0.546864018731
1413296675.888796,s2c,173.194.68.19,443,10.0.2.15,55518,5607,0.549672719039
1413296675.890187,s2c,173.194.68.19,443,10.0.2.15,55518,4290,0.552481419348
1413296675.890478,s2c,173.194.68.19,443,10.0.2.15,55518,8311,0.554630398182
1413296675.891007,s2c,173.194.68.19,443,10.0.2.15,55518,3660,0.558793606362
1413296675.891816,c2s,10.0.2.15,55518,173.194.68.19,443,41,0.560627000892
1413296675.905063,s2c,173.194.68.19,443,10.0.2.15,55518,2908,0.560647538918
1413296675.905435,s2c,173.194.68.19,443,10.0.2.15,55518,7066,0.562104235993
