timestamp,direction,srcIP,srcPort,dstIP,dstPort,packetsize,frac
1413296674.478647,c2s,10.0.2.15,42084,173.194.121.23,443,452,0.227751915777
1413296674.479616,c2s,10.0.2.15,42084,173.194.121.23,443,470,0.230989042469
1413296674.503749,s2c,173.194.121.23,443,10.0.2.15,42084,87,0.234355081286
1413296674.504055,s2c,173.194.121.23,443,10.0.2.15,42084,8538,0.234978156557
1413296674.504526,s2c,173.194.121.23,443,10.0.2.15,42084,5664,0.296125474468
1413296674.505036,s2c,173.194.121.23,443,10.0.2.15,42084,1430,0.336689823104
1413296674.506092,s2c,173.194.121.23,443,10.0.2.15,42084,5720,0.346931175249
1413296674.507548,s2c,173.194.121.23,443,10.0.2.15,42084,5720,0.387896583829
1413296674.509454,s2c,173.194.121.23,443,10.0.2.15,42084,4290,0.428861992409
1413296674.509839,s2c,173.194.121.23,443,10.0.2.15,42084,1430,0.459586048843
1413296674.510583,s2c,173.194.121.23,443,10.0.2.15,42084,4290,0.469827400988
1413296674.510839,s2c,173.194.121.23,443,10.0.2.15,42084,1430,0.500551457423
1413296674.511315,c2s,10.0.2.15,42084,173.194.121.23,443,45,0.510792809568
1413296674.512187,s2c,173.194.121.23,443,10.0.2.15,42084,5720,0.51111508988
1413296674.513750,s2c,173.194.121.23,443,10.0.2.15,42084,1430,0.55208049846
1413296674.513839,s2c,173.194.121.23,443,10.0.2.15,42084,4290,0.562321850605
1413296674.534235,s2c,173.194.121.23,443,10.0.2.15,42084,2860,0.59304590704
1413296674.534542,s2c,173.194.121.23,443,10.0.2.15,42084,2795,0.61352861133
1413296674.536378,s2c,173.194.121.23,443,10.0.2.15,42084,698,0.633545799613
1413296674.537277,s2c,173.194.121.23,443,10.0.2.15,42084,2224,0.638544725346
1413296675.069737,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.654472534556
1413296675.069921,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.654766167729
1413296675.070271,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.655059800902
1413296675.070491,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.655353434076
1413296675.075901,c2s,10.0.2.15,42084,173.194.121.23,443,433,0.655647067249
1413296675.076231,c2s,10.0.2.15,42084,173.194.121.23,443,441,0.658748120032
1413296675.076531,c2s,10.0.2.15,42084,173.194.121.23,443,427,0.661906467092
1413296675.076871,c2s,10.0.2.15,42084,173.194.121.23,443,446,0.664964549166
1413296675.077739,c2s,10.0.2.15,42084,173.194.121.23,443,443,0.668158705149
1413296675.078053,c2s,10.0.2.15,42084,173.194.121.23,443,434,0.671331375779
1413296675.084673,c2s,10.0.2.15,42084,173.194.121.23,443,440,0.674439590346
1413296675.108784,s2c,173.194.121.23,443,10.0.2.15,42084,258,0.677590775621
1413296675.109289,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.679438516078
1413296675.109927,s2c,173.194.121.23,443,10.0.2.15,42084,2941,0.679732149252
1413296675.110429,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.700794958104
1413296675.111127,s2c,173.194.121.23,443,10.0.2.15,42084,1826,0.701088591277
1413296675.111711,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.71416601017
1413296675.112258,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.714459643343
1413296675.133235,s2c,173.194.121.23,443,10.0.2.15,42084,215,0.714753276517
1413296675.133791,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.716293060231
1413296675.134319,s2c,173.194.121.23,443,10.0.2.15,42084,226,0.716586693404
1413296675.134737,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.71820525675
1413296675.136015,s2c,173.194.121.23,443,10.0.2.15,42084,245,0.718498889923
1413296675.138545,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.720253527179
1413296675.236233,c2s,10.0.2.15,42084,173.194.121.23,443,440,0.720547160352
1413296675.268094,s2c,173.194.121.23,443,10.0.2.15,42084,107,0.723698345628
1413296675.268366,s2c,173.194.121.23,443,10.0.2.15,42084,1198,0.724464656592
1413296675.268810,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.733044474683
1413296675.516947,c2s,10.0.2.15,42084,173.194.121.23,443,460,0.733338107856
1413296675.550647,s2c,173.194.121.23,443,10.0.2.15,42084,237,0.736632528826
1413296675.551062,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.738329871804
1413296675.940113,c2s,10.0.2.15,42084,173.194.121.23,443,474,0.738623504977
1413296675.971697,s2c,173.194.121.23,443,10.0.2.15,42084,141,0.742018190933
1413296675.972366,s2c,173.194.121.23,443,10.0.2.15,42084,2561,0.743028002578
1413296675.976200,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.761369333238
1413296676.521318,c2s,10.0.2.15,42084,173.194.121.23,443,417,0.761662966411
1413296676.553412,s2c,173.194.121.23,443,10.0.2.15,42084,98,0.764649430638
1413296676.553842,s2c,173.194.121.23,443,10.0.2.15,42084,260,0.76535128554
1413296676.554383,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.767213349567
1413296679.032198,c2s,10.0.2.15,42084,173.194.121.23,443,441,0.76750698274
1413296679.065313,s2c,173.194.121.23,443,10.0.2.15,42084,314,0.7706653298
1413296679.065664,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.772914130201
1413296679.187371,c2s,10.0.2.15,42084,173.194.121.23,443,464,0.773207763375
1413296679.221861,s2c,173.194.121.23,443,10.0.2.15,42084,3736,0.776530831483
1413296679.222862,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.803287259185
1413296690.334221,c2s,10.0.2.15,42084,173.194.121.23,443,455,0.803580892358
1413296690.366908,s2c,173.194.121.23,443,10.0.2.15,42084,108,0.806839504404
1413296690.367596,s2c,173.194.121.23,443,10.0.2.15,42084,298,0.807612977154
1413296690.368396,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.809747188999
1413296690.480110,c2s,10.0.2.15,42084,173.194.121.23,443,436,0.810040822173
1413296690.481154,c2s,10.0.2.15,42084,173.194.121.23,443,475,0.813163360309
1413296690.513013,s2c,173.194.121.23,443,10.0.2.15,42084,238,0.81656520805
1413296690.513362,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.818269712812
1413296690.544096,s2c,173.194.121.23,443,10.0.2.15,42084,87,0.818563345986
1413296690.544573,s2c,173.194.121.23,443,10.0.2.15,42084,8496,0.819186421256
1413296690.545242,s2c,173.194.121.23,443,10.0.2.15,42084,3390,0.88003294421
1413296690.545939,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.904311394399
1413296690.936298,c2s,10.0.2.15,42084,173.194.121.23,443,455,0.904605027573
1413296690.941321,c2s,10.0.2.15,42084,173.194.121.23,443,45,0.907863639619
1413296690.942638,c2s,10.0.2.15,42084,173.194.121.23,443,455,0.908185919931
1413296690.967422,s2c,173.194.121.23,443,10.0.2.15,42084,351,0.911444531977
1413296690.968377,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.913958318413
1413296691.000136,s2c,173.194.121.23,443,10.0.2.15,42084,351,0.914251951586
1413296691.000985,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.916765738022
1413296700.559168,c2s,10.0.2.15,42084,173.194.121.23,443,456,0.917059371195
1413296700.592598,s2c,173.194.121.23,443,10.0.2.15,42084,305,0.920325145026
1413296700.593349,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.922509489365
1413296700.993612,c2s,10.0.2.15,42084,173.194.121.23,443,456,0.922803122538
1413296701.026021,s2c,173.194.121.23,443,10.0.2.15,42084,266,0.926068896369
1413296701.026570,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.927973931104
1413296760.018398,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.928267564277
1413296760.050947,s2c,173.194.121.23,443,10.0.2.15,42084,41,0.92856119745
1413296760.757401,c2s,10.0.2.15,42084,173.194.121.23,443,433,0.928854830624
1413296760.789915,s2c,173.194.121.23,443,10.0.2.15,42084,107,0.931955883406
1413296760.790429,s2c,173.194.121.23,443,10.0.2.15,42084,231,0.932722194371
1413296760.790881,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.93437656664
1413296785.753890,c2s,10.0.2.15,42084,173.194.121.23,443,433,0.934670199814
1413296785.785806,s2c,173.194.121.23,443,10.0.2.15,42084,93,0.937771252596
1413296785.786364,s2c,173.194.121.23,443,10.0.2.15,42084,445,0.938437298575
1413296785.787242,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.941624292774
1413296844.342386,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.941917925947
1413296844.375955,s2c,173.194.121.23,443,10.0.2.15,42084,41,0.942211559121
1413296846.989595,c2s,10.0.2.15,42084,173.194.121.23,443,441,0.942505192294
1413296846.992688,c2s,10.0.2.15,42084,173.194.121.23,443,464,0.945663539354
1413296846.994689,c2s,10.0.2.15,42084,173.194.121.23,443,439,0.948986607463
1413296847.022636,s2c,173.194.121.23,443,10.0.2.15,42084,344,0.952130630953
1413296847.023067,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.954594284896
1413296847.054892,s2c,173.194.121.23,443,10.0.2.15,42084,1949,0.954887918069
1413296847.055430,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.968846236482
1413296847.056251,s2c,173.194.121.23,443,10.0.2.15,42084,1146,0.969139869656
1413296847.056510,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.977347274941
1413296847.795948,c2s,10.0.2.15,42084,173.194.121.23,443,436,0.977640908114
1413296847.829465,s2c,173.194.121.23,443,10.0.2.15,42084,362,0.980763446251
1413296847.829833,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.983356012318
1413296848.653451,c2s,10.0.2.15,42084,173.194.121.23,443,456,0.983649645492
1413296848.687891,s2c,173.194.121.23,443,10.0.2.15,42084,1710,0.986915419322
1413296848.688815,c2s,10.0.2.15,42084,173.194.121.23,443,41,0.999162071188
1413296866.131615,c2s,10.0.2.15,42084,173.194.121.23,443,45,0.999455704362
1413296866.132326,c2s,10.0.2.15,42084,173.194.121.23,443,31,0.999777984674
