timestamp,direction,srcIP,srcPort,dstIP,dstPort,packetsize,frac
1413296676.443919,c2s,10.0.2.15,32776,173.194.37.36,443,186,0.0
1413296676.466782,s2c,173.194.37.36,443,10.0.2.15,32776,2860,0.00294620794526
1413296676.467313,s2c,173.194.37.36,443,10.0.2.15,32776,1061,0.0482481150605
1413296676.472027,c2s,10.0.2.15,32776,173.194.37.36,443,162,0.0650541722106
1413296676.472810,c2s,10.0.2.15,32776,173.194.37.36,443,65,0.067620224292
1413296676.473169,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.06864981309
1413296676.473272,c2s,10.0.2.15,32776,173.194.37.36,443,88,0.0917759614775
1413296676.493844,s2c,173.194.37.36,443,10.0.2.15,32776,246,0.0931698663119
1413296676.494188,s2c,173.194.37.36,443,10.0.2.15,32776,102,0.0970664639169
1413296676.522762,s2c,173.194.37.36,443,10.0.2.15,32776,1704,0.0986821263385
1413296676.523061,s2c,173.194.37.36,443,10.0.2.15,32776,2179,0.125673192676
1413296676.525014,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.160188177153
1413296676.626424,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.160837610087
1413296676.626475,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.183963758474
1413296676.626601,c2s,10.0.2.15,32776,173.194.37.36,443,445,0.196049546981
1413296676.781042,s2c,173.194.37.36,443,10.0.2.15,32776,999,0.203098270291
1413296676.786048,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.218922258126
1413296690.978156,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.21957169106
1413296690.978271,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.242697839448
1413296690.978636,c2s,10.0.2.15,32776,173.194.37.36,443,448,0.254783627954
1413296691.258058,s2c,173.194.37.36,443,10.0.2.15,32776,377,0.261879870747
1413296691.259315,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.267851485776
1413296700.996899,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.26850091871
1413296700.996986,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.291627067098
1413296700.997119,c2s,10.0.2.15,32776,173.194.37.36,443,439,0.303712855604
1413296701.000635,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.310666539948
1413296701.000737,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.333792688336
1413296701.000925,c2s,10.0.2.15,32776,173.194.37.36,443,617,0.345878476842
1413296701.146814,s2c,173.194.37.36,443,10.0.2.15,32776,90,0.35565165051
1413296701.147569,s2c,173.194.37.36,443,10.0.2.15,32776,557,0.357077235
1413296701.148357,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.365900019008
1413296701.167271,s2c,173.194.37.36,443,10.0.2.15,32776,86,0.366549451942
1413296701.167852,s2c,173.194.37.36,443,10.0.2.15,32776,983,0.367911677121
1413296701.168564,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.383482227713
1413296720.865508,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.384131660648
1413296720.865597,c2s,10.0.2.15,32776,173.194.37.36,443,772,0.407257809035
1413296720.865625,c2s,10.0.2.15,32776,173.194.37.36,443,278,0.419486155991
1413296720.976253,s2c,173.194.37.36,443,10.0.2.15,32776,131,0.423889628081
1413296720.977600,s2c,173.194.37.36,443,10.0.2.15,32776,78,0.425964645505
1413296720.978847,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.427200152062
1413296740.538271,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.427849584997
1413296740.538404,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.450975733384
1413296740.538649,c2s,10.0.2.15,32776,173.194.37.36,443,544,0.463061521891
1413296740.699447,s2c,173.194.37.36,443,10.0.2.15,32776,91,0.471678388139
1413296740.700536,s2c,173.194.37.36,443,10.0.2.15,32776,661,0.473119812456
1413296740.702163,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.483589938541
1413296760.997334,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.484239371476
1413296760.997413,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.507365519863
1413296760.997540,c2s,10.0.2.15,32776,173.194.37.36,443,445,0.51945130837
1413296761.194377,s2c,173.194.37.36,443,10.0.2.15,32776,91,0.52650003168
1413296761.195214,s2c,173.194.37.36,443,10.0.2.15,32776,222,0.527941455997
1413296761.196166,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.531457897738
1413296798.144111,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.532107330672
1413296798.144198,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.55523347906
1413296798.144362,c2s,10.0.2.15,32776,173.194.37.36,443,450,0.567319267566
1413296798.291646,s2c,173.194.37.36,443,10.0.2.15,32776,492,0.574447190015
1413296798.294528,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.582240385225
1413296813.020795,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.582889818159
1413296813.020848,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.606015966546
1413296813.020992,c2s,10.0.2.15,32776,173.194.37.36,443,465,0.618101755053
1413296813.155344,s2c,173.194.37.36,443,10.0.2.15,32776,89,0.625467274916
1413296813.156785,s2c,173.194.37.36,443,10.0.2.15,32776,462,0.626877019578
1413296813.158003,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.634195019958
1413296819.903771,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.634844452892
1413296819.903857,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.65797060128
1413296819.904006,c2s,10.0.2.15,32776,173.194.37.36,443,446,0.670056389786
1413296820.074039,s2c,173.194.37.36,443,10.0.2.15,32776,93,0.677120952924
1413296820.074620,s2c,173.194.37.36,443,10.0.2.15,32776,286,0.678594056897
1413296820.076209,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.683124247608
1413296828.489466,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.683773680542
1413296828.489550,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.70689982893
1413296828.489689,c2s,10.0.2.15,32776,173.194.37.36,443,449,0.718985617436
1413296828.628540,s2c,173.194.37.36,443,10.0.2.15,32776,495,0.726097700057
1413296828.629064,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.73393841475
1413296847.865279,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.734587847684
1413296847.865348,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.757713996072
1413296847.865517,c2s,10.0.2.15,32776,173.194.37.36,443,445,0.769799784578
1413296848.001736,s2c,173.194.37.36,443,10.0.2.15,32776,638,0.776848507888
1413296848.002488,c2s,10.0.2.15,32776,173.194.37.36,443,41,0.786954317937
1413296848.060754,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.787603750871
1413296848.060848,c2s,10.0.2.15,32776,173.194.37.36,443,763,0.810729899259
1413296848.060992,c2s,10.0.2.15,32776,173.194.37.36,443,323,0.822815687765
1413296848.069238,c2s,10.0.2.15,32776,173.194.37.36,443,1460,0.8279319521
