timestamp,direction,srcIP,srcPort,dstIP,dstPort,packetsize,frac
1413296675.961280,c2s,10.0.2.15,51905,74.125.228.225,443,182,0.0705239067705
1413296675.962177,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.0713862657487
1413296675.962329,c2s,10.0.2.15,51905,74.125.228.225,443,183,0.0783040905193
1413296675.994660,s2c,74.125.228.225,443,10.0.2.15,51905,3018,0.0791711877337
1413296675.995250,s2c,74.125.228.225,443,10.0.2.15,51905,2283,0.0934711844169
1413296675.995995,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.104288577534
1413296676.025509,s2c,74.125.228.225,443,10.0.2.15,51905,1530,0.104482845216
1413296676.025945,s2c,74.125.228.225,443,10.0.2.15,51905,8510,0.111732346517
1413296676.026657,s2c,74.125.228.225,443,10.0.2.15,51905,8580,0.152054736104
1413296676.027239,s2c,74.125.228.225,443,10.0.2.15,51905,5720,0.192708802221
1413296676.028455,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.219811512966
1413296676.028806,s2c,74.125.228.225,443,10.0.2.15,51905,1220,0.233362868339
1413296676.029703,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.239143516435
1413296676.030032,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.252694871807
1413296676.031125,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.266246227179
1413296676.031473,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.279797582552
1413296676.031499,c2s,10.0.2.15,51905,74.125.228.225,443,61,0.293348937924
1413296676.033319,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.293637970329
1413296676.033636,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.307189325702
1413296676.035044,s2c,74.125.228.225,443,10.0.2.15,51905,5720,0.320740681074
1413296676.056632,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.347843391819
1413296676.057554,s2c,74.125.228.225,443,10.0.2.15,51905,8580,0.361394747191
1413296676.058267,s2c,74.125.228.225,443,10.0.2.15,51905,5720,0.402048813309
1413296676.059124,s2c,74.125.228.225,443,10.0.2.15,51905,5720,0.429151524054
1413296676.059469,s2c,74.125.228.225,443,10.0.2.15,51905,5720,0.456254234799
1413296676.060480,s2c,74.125.228.225,443,10.0.2.15,51905,1430,0.483356945543
1413296676.060820,s2c,74.125.228.225,443,10.0.2.15,51905,4290,0.49013262323
1413296676.062544,s2c,74.125.228.225,443,10.0.2.15,51905,5720,0.510459656288
1413296676.064041,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.537562367033
1413296676.064263,s2c,74.125.228.225,443,10.0.2.15,51905,2860,0.551113722406
1413296676.065377,s2c,74.125.228.225,443,10.0.2.15,51905,5720,0.564665077778
1413296676.065743,s2c,74.125.228.225,443,10.0.2.15,51905,5720,0.591767788523
1413296676.066416,s2c,74.125.228.225,443,10.0.2.15,51905,5720,0.618870499268
1413296676.088478,s2c,74.125.228.225,443,10.0.2.15,51905,2005,0.645973210013
1413296676.088913,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.655473373482
1413296676.888788,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.655667641164
1413296676.888858,c2s,10.0.2.15,51905,74.125.228.225,443,75,0.662585465934
1413296676.951673,s2c,74.125.228.225,443,10.0.2.15,51905,108,0.662940833645
1413296676.952275,s2c,74.125.228.225,443,10.0.2.15,51905,1617,0.663452563149
1413296676.952961,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.671114290994
1413296679.033372,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.671308558676
1413296679.033895,c2s,10.0.2.15,51905,74.125.228.225,443,75,0.678226383446
1413296679.170784,s2c,74.125.228.225,443,10.0.2.15,51905,776,0.678581751157
1413296679.174565,s2c,74.125.228.225,443,10.0.2.15,51905,78,0.682258622405
1413296679.175203,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.682628204824
1413296680.506915,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.682822472506
1413296680.508418,c2s,10.0.2.15,51905,74.125.228.225,443,182,0.689740297277
1413296680.648235,s2c,74.125.228.225,443,10.0.2.15,51905,4291,0.690602656255
1413296680.649079,s2c,74.125.228.225,443,10.0.2.15,51905,2910,0.71093442755
1413296680.650101,s2c,74.125.228.225,443,10.0.2.15,51905,2276,0.72472269473
1413296680.651432,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.735506920194
1413296680.652032,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.735923884975
1413296680.686140,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.736118152656
1413296680.686391,c2s,10.0.2.15,51905,74.125.228.225,443,226,0.743035977427
1413296680.750646,s2c,74.125.228.225,443,10.0.2.15,51905,169,0.744106818796
1413296680.751105,s2c,74.125.228.225,443,10.0.2.15,51905,7882,0.744907580704
1413296680.751409,c2s,10.0.2.15,51905,74.125.228.225,443,45,0.782254357993
1413296680.751913,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.782467578619
1413296700.777642,c2s,10.0.2.15,51905,74.125.228.225,443,1431,0.782661846301
1413296700.988181,s2c,74.125.228.225,443,10.0.2.15,51905,243,0.789442262223
1413296700.992459,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.790593653607
1413296700.992729,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.791010618387
1413296701.012445,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.791204886069
1413296701.012536,c2s,10.0.2.15,51905,74.125.228.225,443,437,0.79812271084
1413296701.012707,c2s,10.0.2.15,51905,74.125.228.225,443,312,0.800193320035
1413296701.013029,c2s,10.0.2.15,51905,74.125.228.225,443,128,0.801671649712
1413296701.175803,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.802278143938
1413296701.176536,c2s,10.0.2.15,51905,74.125.228.225,443,75,0.809195968709
1413296701.193178,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.80955133642
1413296701.194015,c2s,10.0.2.15,51905,74.125.228.225,443,77,0.81646916119
1413296701.196056,s2c,74.125.228.225,443,10.0.2.15,51905,352,0.816834005373
1413296701.199479,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.818501864496
1413296701.199884,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.818918829277
1413296701.263026,s2c,74.125.228.225,443,10.0.2.15,51905,702,0.819113096959
1413296701.265627,s2c,74.125.228.225,443,10.0.2.15,51905,78,0.822439338732
1413296701.265949,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.822808921151
1413296701.268687,s2c,74.125.228.225,443,10.0.2.15,51905,53,0.823003188833
1413296701.269147,s2c,74.125.228.225,443,10.0.2.15,51905,717,0.823254315349
1413296701.269784,s2c,74.125.228.225,443,10.0.2.15,51905,78,0.826651630664
1413296701.270511,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.827021213083
1413296734.930123,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.827215480765
1413296734.930259,c2s,10.0.2.15,51905,74.125.228.225,443,455,0.834133305536
1413296734.930396,c2s,10.0.2.15,51905,74.125.228.225,443,294,0.836289202981
1413296734.930748,c2s,10.0.2.15,51905,74.125.228.225,443,219,0.837682244408
1413296735.154058,s2c,74.125.228.225,443,10.0.2.15,51905,188,0.838719918123
1413296735.162989,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.839610706518
1413296735.166219,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.840027671299
1413296740.545510,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.840221938981
1413296740.545606,c2s,10.0.2.15,51905,74.125.228.225,443,438,0.847139763752
1413296740.545999,c2s,10.0.2.15,51905,74.125.228.225,443,311,0.849215111183
1413296740.546186,c2s,10.0.2.15,51905,74.125.228.225,443,116,0.850688702624
1413296740.716799,s2c,74.125.228.225,443,10.0.2.15,51905,199,0.851238338016
1413296740.720335,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.852181247009
1413296740.721357,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.85259821179
1413296798.155020,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.852792479472
1413296798.155117,c2s,10.0.2.15,51905,74.125.228.225,443,438,0.859710304242
1413296798.155303,c2s,10.0.2.15,51905,74.125.228.225,443,311,0.861785651673
1413296798.155556,c2s,10.0.2.15,51905,74.125.228.225,443,118,0.863259243114
1413296798.212041,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.863818354979
1413296798.212158,c2s,10.0.2.15,51905,74.125.228.225,443,455,0.87073617975
1413296798.212391,c2s,10.0.2.15,51905,74.125.228.225,443,294,0.872892077195
1413296798.212599,c2s,10.0.2.15,51905,74.125.228.225,443,219,0.874285118622
1413296798.289479,s2c,74.125.228.225,443,10.0.2.15,51905,190,0.875322792337
1413296798.292572,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.876223057205
1413296798.293765,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.876640021985
1413296798.510272,s2c,74.125.228.225,443,10.0.2.15,51905,283,0.876834289667
1413296798.511752,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.878175210496
1413296798.512299,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.878592175277
1413296813.034798,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.878786442959
1413296813.034949,c2s,10.0.2.15,51905,74.125.228.225,443,438,0.885704267729
1413296813.035497,c2s,10.0.2.15,51905,74.125.228.225,443,311,0.88777961516
1413296813.035893,c2s,10.0.2.15,51905,74.125.228.225,443,116,0.889253206601
1413296813.282934,s2c,74.125.228.225,443,10.0.2.15,51905,58,0.889802841994
1413296813.283503,s2c,74.125.228.225,443,10.0.2.15,51905,227,0.89007765969
1413296813.285414,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.891153239295
1413296813.285772,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.891570204076
1413296819.915882,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.891764471758
1413296819.915969,c2s,10.0.2.15,51905,74.125.228.225,443,438,0.898682296528
1413296819.916063,c2s,10.0.2.15,51905,74.125.228.225,443,311,0.900757643959
1413296819.916224,c2s,10.0.2.15,51905,74.125.228.225,443,114,0.9022312354
1413296820.070176,s2c,74.125.228.225,443,10.0.2.15,51905,200,0.902771394321
1413296820.074162,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.90371904155
1413296820.075194,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.90413600633
1413296828.499922,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.904330274012
1413296828.500010,c2s,10.0.2.15,51905,74.125.228.225,443,438,0.911248098783
1413296828.500143,c2s,10.0.2.15,51905,74.125.228.225,443,311,0.913323446214
1413296828.500569,c2s,10.0.2.15,51905,74.125.228.225,443,117,0.914797037655
1413296828.794477,s2c,74.125.228.225,443,10.0.2.15,51905,285,0.915351411284
1413296828.799395,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.916701808585
1413296828.800418,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.917118773365
1413296847.791609,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.917313041047
1413296847.792432,c2s,10.0.2.15,51905,74.125.228.225,443,77,0.924230865818
1413296847.794031,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.924595710001
1413296847.794667,c2s,10.0.2.15,51905,74.125.228.225,443,77,0.931513534772
1413296847.797287,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.931878378955
1413296847.797834,c2s,10.0.2.15,51905,74.125.228.225,443,75,0.938796203725
1413296847.799019,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.939151571436
1413296847.799539,c2s,10.0.2.15,51905,74.125.228.225,443,77,0.946069396207
1413296847.801111,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.94643424039
1413296847.801624,c2s,10.0.2.15,51905,74.125.228.225,443,77,0.95335206516
1413296847.827038,s2c,74.125.228.225,443,10.0.2.15,51905,1315,0.953716909343
1413296847.827585,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.959947689873
1413296847.862552,s2c,74.125.228.225,443,10.0.2.15,51905,71,0.960141957555
1413296847.862603,s2c,74.125.228.225,443,10.0.2.15,51905,930,0.960478372321
1413296847.863168,s2c,74.125.228.225,443,10.0.2.15,51905,78,0.964884931935
1413296847.864782,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.965254514354
1413296847.870617,s2c,74.125.228.225,443,10.0.2.15,51905,963,0.965448782036
1413296847.873267,s2c,74.125.228.225,443,10.0.2.15,51905,78,0.970011703443
1413296847.873872,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.970381285863
1413296847.894407,s2c,74.125.228.225,443,10.0.2.15,51905,1025,0.970575553544
1413296847.896061,s2c,74.125.228.225,443,10.0.2.15,51905,866,0.975432245592
1413296847.897046,s2c,74.125.228.225,443,10.0.2.15,51905,78,0.979535558093
1413296847.897236,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.979905140512
1413296847.897363,s2c,74.125.228.225,443,10.0.2.15,51905,78,0.980099408194
1413296847.897698,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.980468990614
1413296861.043983,c2s,10.0.2.15,51905,74.125.228.225,443,1460,0.980663258295
1413296861.044061,c2s,10.0.2.15,51905,74.125.228.225,443,456,0.987581083066
1413296861.044151,c2s,10.0.2.15,51905,74.125.228.225,443,293,0.989741718748
1413296861.044444,c2s,10.0.2.15,51905,74.125.228.225,443,1309,0.991130021938
1413296861.120913,s2c,74.125.228.225,443,10.0.2.15,51905,358,0.997332373051
1413296861.123955,s2c,74.125.228.225,443,10.0.2.15,51905,88,0.99902866159
1413296861.125118,c2s,10.0.2.15,51905,74.125.228.225,443,41,0.999445626371
1413296866.134628,c2s,10.0.2.15,51905,74.125.228.225,443,45,0.999639894053
1413296866.135337,c2s,10.0.2.15,51905,74.125.228.225,443,31,0.99985311468
