timestamp,direction,srcIP,srcPort,dstIP,dstPort,packetsize,frac
1413296664.816898,c2s,10.0.2.15,56925,74.125.29.94,443,184,0.0
1413296664.840824,s2c,74.125.29.94,443,10.0.2.15,56925,1430,0.00376193494306
1413296664.842960,s2c,74.125.29.94,443,10.0.2.15,56925,1420,0.0329987119462
1413296664.843172,s2c,74.125.29.94,443,10.0.2.15,56925,1071,0.0620310359633
1413296664.847414,c2s,10.0.2.15,56925,74.125.29.94,443,162,0.0839279507677
1413296664.872470,s2c,74.125.29.94,443,10.0.2.15,56925,348,0.0872400891415
1413296664.890301,c2s,10.0.2.15,56925,74.125.29.94,443,65,0.0943550530555
1413296664.890591,c2s,10.0.2.15,56925,74.125.29.94,443,674,0.0956839974648
1413296664.891091,c2s,10.0.2.15,56925,74.125.29.94,443,668,0.109464128724
1413296664.978532,s2c,74.125.29.94,443,10.0.2.15,56925,282,0.123121588191
1413296664.979290,s2c,74.125.29.94,443,10.0.2.15,56925,7100,0.128887162397
1413296664.979812,s2c,74.125.29.94,443,10.0.2.15,56925,7100,0.274048782482
1413296664.979880,s2c,74.125.29.94,443,10.0.2.15,56925,2,0.419210402568
1413296664.980267,s2c,74.125.29.94,443,10.0.2.15,56925,1430,0.419251293165
1413296664.983795,s2c,74.125.29.94,443,10.0.2.15,56925,5701,0.448488070168
1413296664.984317,c2s,10.0.2.15,56925,74.125.29.94,443,41,0.565046717507
1413296664.988686,s2c,74.125.29.94,443,10.0.2.15,56925,5720,0.56588497475
1413296664.992661,s2c,74.125.29.94,443,10.0.2.15,56925,1430,0.682832082763
1413296664.992969,s2c,74.125.29.94,443,10.0.2.15,56925,4290,0.712068859766
1413296664.998329,s2c,74.125.29.94,443,10.0.2.15,56925,2860,0.799779190775
1413296664.998784,s2c,74.125.29.94,443,10.0.2.15,56925,2860,0.858252744781
1413296665.001918,s2c,74.125.29.94,443,10.0.2.15,56925,2860,0.916726298788
1413296665.002405,s2c,74.125.29.94,443,10.0.2.15,56925,781,0.975199852794
1413296665.003404,c2s,10.0.2.15,56925,74.125.29.94,443,41,0.991167631003
1413296724.002117,c2s,10.0.2.15,56925,74.125.29.94,443,41,0.992005888246
1413296724.026426,s2c,74.125.29.94,443,10.0.2.15,56925,41,0.992844145489
1413296782.326027,c2s,10.0.2.15,56925,74.125.29.94,443,41,0.993682402731
1413296782.351605,s2c,74.125.29.94,443,10.0.2.15,56925,41,0.994520659974
1413296841.340372,c2s,10.0.2.15,56925,74.125.29.94,443,41,0.995358917217
1413296841.364683,s2c,74.125.29.94,443,10.0.2.15,56925,110,0.99619717446
1413296841.365709,c2s,10.0.2.15,56925,74.125.29.94,443,45,0.998446157306
1413296841.366452,c2s,10.0.2.15,56925,74.125.29.94,443,31,0.999366195743
